Timestamp,CPU_Percent,Core_Count
2025-07-13 14:25:58.945950,3.7,12
2025-07-13 14:26:01.985704,1.3,12
2025-07-13 14:26:05.015594,1.4,12
2025-07-13 14:26:08.047041,1.5,12
2025-07-13 14:26:11.068894,4.3,12
2025-07-13 14:26:14.112152,2.7,12
2025-07-13 14:26:17.145290,2.4,12
2025-07-13 14:26:20.175202,2.4,12
2025-07-13 14:26:23.204194,1.5,12
2025-07-13 14:26:26.242335,2.0,12
2025-07-13 14:26:29.331667,4.7,12
2025-07-13 14:26:32.414243,3.9,12
2025-07-13 14:26:35.478068,2.7,12
2025-07-13 14:26:38.515198,3.2,12
2025-07-13 14:26:41.549111,1.3,12
2025-07-13 14:26:44.587695,1.3,12
2025-07-13 14:26:47.622928,3.4,12
2025-07-13 14:26:50.656642,5.8,12
2025-07-13 14:26:53.688076,0.5,12
2025-07-13 14:26:56.712393,2.3,12
2025-07-13 14:26:59.749971,7.7,12
2025-07-13 14:27:02.783398,3.9,12
2025-07-13 14:27:05.816621,2.2,12
2025-07-13 14:27:08.853599,1.9,12
2025-07-13 14:27:11.880951,2.2,12
2025-07-13 14:27:14.918697,2.9,12
2025-07-13 14:27:17.951804,1.9,12
2025-07-13 14:27:21.003487,3.7,12
2025-07-13 14:27:24.046842,4.1,12
2025-07-13 14:27:27.081126,1.9,12
2025-07-13 14:27:30.111144,4.5,12
2025-07-13 14:27:33.148138,2.0,12
2025-07-13 14:27:36.192188,3.3,12
2025-07-13 14:27:39.228701,1.9,12
2025-07-13 14:27:42.269601,1.3,12
2025-07-13 14:27:45.306124,2.3,12
2025-07-13 14:27:48.345778,4.8,12
2025-07-13 14:27:51.368609,3.1,12
2025-07-13 14:27:54.426928,2.0,12
2025-07-13 14:27:57.462445,1.9,12
2025-07-13 14:28:00.501363,1.2,12
2025-07-13 14:28:03.533229,1.7,12
2025-07-13 14:28:06.585397,4.0,12
2025-07-13 14:28:09.618396,2.8,12
2025-07-13 14:28:12.650446,7.5,12
2025-07-13 14:28:15.685689,4.7,12
2025-07-13 14:28:18.716118,6.7,12
2025-07-13 14:28:21.753124,1.4,12
2025-07-13 14:28:24.789955,3.2,12
2025-07-13 14:28:27.823378,5.1,12
2025-07-13 14:28:30.843192,2.1,12
2025-07-13 14:28:33.878764,1.9,12
2025-07-13 14:28:36.914377,4.1,12
2025-07-13 14:28:39.976948,3.7,12
2025-07-13 14:28:43.067503,3.1,12
2025-07-13 14:28:46.164842,3.8,12
2025-07-13 14:28:49.183173,2.6,12
2025-07-13 14:28:52.217982,7.6,12
2025-07-13 14:28:55.247034,5.3,12
2025-07-13 14:28:58.281178,4.8,12
2025-07-13 14:29:01.319704,2.6,12
2025-07-13 14:29:04.357005,2.2,12
2025-07-13 14:29:07.388088,2.3,12
2025-07-13 14:29:10.424491,1.5,12
2025-07-13 14:29:13.492815,2.0,12
2025-07-13 14:29:16.534217,2.5,12
2025-07-13 14:29:19.567494,1.9,12
2025-07-13 14:29:22.586333,2.6,12
2025-07-13 14:29:25.625161,4.7,12
2025-07-13 14:29:28.642399,1.3,12
2025-07-13 14:29:31.689751,1.7,12
2025-07-13 14:29:34.727597,9.5,12
2025-07-13 14:29:37.744859,1.4,12
2025-07-13 14:29:40.780624,1.5,12
2025-07-13 14:29:43.822581,1.9,12
2025-07-13 14:29:46.855148,4.1,12
2025-07-13 14:29:49.892737,1.8,12
2025-07-13 14:29:52.925168,2.3,12
2025-07-13 14:29:55.950870,4.8,12
2025-07-13 14:29:58.988466,3.7,12
2025-07-13 14:30:02.019545,2.7,12
2025-07-13 14:30:05.053411,4.3,12
2025-07-13 14:30:08.072472,1.2,12
2025-07-13 14:30:11.113538,6.2,12
2025-07-13 14:30:14.147046,1.0,12
2025-07-13 14:30:17.175347,5.0,12
2025-07-13 14:30:20.269652,1.4,12
2025-07-13 14:30:23.370102,1.6,12
2025-07-13 14:30:26.402913,2.4,12
2025-07-13 14:30:29.432189,8.4,12
2025-07-13 14:30:32.466548,3.2,12
2025-07-13 14:30:35.500241,1.9,12
2025-07-13 14:30:38.535155,2.8,12
2025-07-13 14:30:41.563877,1.3,12
2025-07-13 14:30:44.598523,1.5,12
2025-07-13 14:30:47.634845,2.4,12
2025-07-13 14:30:50.670104,7.1,12
2025-07-13 14:30:53.709721,6.3,12
2025-07-13 14:30:56.764040,6.1,12
2025-07-13 14:30:59.803932,6.2,12
2025-07-13 14:31:02.842825,1.9,12
2025-07-13 14:31:05.877995,3.7,12
2025-07-13 14:31:08.912590,1.4,12
2025-07-13 14:31:11.952234,2.8,12
2025-07-13 14:31:15.059646,1.6,12
2025-07-13 14:31:18.201390,6.4,12
2025-07-13 14:31:21.272848,2.0,12
2025-07-13 14:31:24.299320,0.9,12
2025-07-13 14:31:27.336807,1.9,12
2025-07-13 14:31:30.372227,1.5,12
2025-07-13 14:31:33.399860,1.9,12
2025-07-13 14:31:36.424200,2.2,12
2025-07-13 14:31:39.456236,1.8,12
2025-07-13 14:31:42.480661,1.3,12
2025-07-13 14:31:45.506972,11.8,12
2025-07-13 14:31:48.536146,1.3,12
2025-07-13 14:31:51.565591,1.8,12
2025-07-13 14:31:54.593680,4.1,12
2025-07-13 14:31:57.628210,5.9,12
2025-07-13 14:32:00.670408,1.7,12
2025-07-13 14:32:03.756081,2.5,12
2025-07-13 14:32:06.799627,1.4,12
2025-07-13 14:32:09.840621,2.0,12
2025-07-13 14:32:12.884479,2.0,12
2025-07-13 14:32:15.919158,3.3,12
2025-07-13 14:32:18.951614,1.8,12
2025-07-13 14:32:21.992459,2.6,12
2025-07-13 14:32:25.031955,2.2,12
2025-07-13 14:32:28.067233,3.1,12
2025-07-13 14:32:31.111728,3.7,12
2025-07-13 14:32:34.151453,1.4,12
2025-07-13 14:32:37.190564,3.1,12
2025-07-13 14:32:40.232954,3.5,12
2025-07-13 14:32:43.270894,0.9,12
2025-07-13 14:32:46.311632,2.3,12
2025-07-13 14:32:49.342818,1.2,12
2025-07-13 14:32:52.384979,2.7,12
2025-07-13 14:32:55.423672,3.0,12
2025-07-13 14:32:58.444175,6.8,12
2025-07-13 14:33:01.483798,5.4,12
2025-07-13 14:33:04.509578,1.9,12
2025-07-13 14:33:07.551081,0.6,12
2025-07-13 14:33:10.588721,2.6,12
2025-07-13 14:33:13.620421,7.3,12
2025-07-13 14:33:16.646290,1.3,12
2025-07-13 14:33:19.681630,1.8,12
2025-07-13 14:33:22.713181,3.0,12
2025-07-13 14:33:25.755507,1.7,12
2025-07-13 14:33:28.785216,3.4,12
2025-07-13 14:33:31.810475,12.8,12
2025-07-13 14:33:34.827135,3.4,12
2025-07-13 14:33:37.883312,2.6,12
2025-07-13 14:33:40.938996,1.9,12
2025-07-13 14:33:43.971535,3.1,12
2025-07-13 14:33:47.008796,1.5,12
2025-07-13 14:33:50.036155,1.7,12
2025-07-13 14:33:53.077998,3.1,12
2025-07-13 14:33:56.116308,2.7,12
2025-07-13 14:33:59.156498,7.5,12
2025-07-13 14:34:02.198808,2.6,12
2025-07-13 14:34:05.238829,0.8,12
2025-07-13 14:34:08.276061,4.4,12
2025-07-13 14:34:11.320526,1.2,12
2025-07-13 14:34:14.355542,3.5,12
2025-07-13 14:34:17.404032,7.6,12
2025-07-13 14:34:20.477005,1.6,12
2025-07-13 14:34:23.502592,1.3,12
2025-07-13 14:34:26.543004,2.8,12
2025-07-13 14:34:29.585964,2.2,12
2025-07-13 14:34:32.625063,4.0,12
2025-07-13 14:34:35.666060,1.7,12
2025-07-13 14:34:38.703547,2.6,12
2025-07-13 14:34:41.732631,3.2,12
2025-07-13 14:34:44.770003,2.0,12
2025-07-13 14:34:47.790961,2.5,12
2025-07-13 14:34:50.821960,1.7,12
2025-07-13 14:34:53.852291,1.9,12
2025-07-13 14:34:56.884555,1.9,12
2025-07-13 14:34:59.919795,6.4,12
2025-07-13 14:35:02.940413,9.1,12
2025-07-13 14:35:06.043587,1.5,12
2025-07-13 14:35:09.100932,1.5,12
2025-07-13 14:35:12.132621,1.7,12
2025-07-13 14:35:15.174606,12.5,12
2025-07-13 14:35:18.215016,1.5,12
2025-07-13 14:35:21.248758,1.9,12
2025-07-13 14:35:24.273710,12.3,12
2025-07-13 14:35:27.300091,7.3,12
2025-07-13 14:35:30.329578,4.3,12
2025-07-13 14:35:33.357942,14.4,12
2025-07-13 14:35:36.385766,4.5,12
2025-07-13 14:35:39.414056,4.7,12
2025-07-13 14:35:42.446456,1.7,12
2025-07-13 14:35:45.477670,2.8,12
2025-07-13 14:35:48.514575,0.9,12
2025-07-13 14:35:51.554024,2.0,12
2025-07-13 14:35:54.588917,10.2,12
2025-07-13 14:35:57.629961,6.4,12
2025-07-13 14:36:00.670237,9.3,12
2025-07-13 14:36:03.707242,4.1,12
2025-07-13 14:36:06.731298,2.1,12
2025-07-13 14:36:09.769212,2.3,12
2025-07-13 14:36:12.819310,6.8,12
2025-07-13 14:36:15.854748,4.7,12
2025-07-13 14:36:18.891100,2.5,12
2025-07-13 14:36:21.917291,3.2,12
2025-07-13 14:36:24.948490,1.4,12
2025-07-13 14:36:27.980109,3.1,12
2025-07-13 14:36:31.017210,1.1,12
2025-07-13 14:36:34.054586,2.6,12
2025-07-13 14:36:37.090116,1.7,12
2025-07-13 14:36:40.178486,9.6,12
2025-07-13 14:36:43.268655,1.0,12
2025-07-13 14:36:46.295390,7.0,12
2025-07-13 14:36:49.328542,3.0,12
2025-07-13 14:36:52.365090,1.7,12
2025-07-13 14:36:55.397217,2.3,12
2025-07-13 14:36:58.411539,2.9,12
2025-07-13 14:37:01.449321,8.2,12
2025-07-13 14:37:04.487262,2.2,12
2025-07-13 14:37:07.512663,4.8,12
2025-07-13 14:37:10.551555,2.0,12
2025-07-13 14:37:13.586931,2.1,12
2025-07-13 14:37:16.611203,3.7,12
2025-07-13 14:37:19.651588,5.8,12
2025-07-13 14:37:22.677294,1.3,12
2025-07-13 14:37:25.709905,2.6,12
2025-07-13 14:37:28.772370,1.9,12
2025-07-13 14:37:31.789043,0.5,12
2025-07-13 14:37:34.821176,1.9,12
2025-07-13 14:37:37.859880,2.9,12
2025-07-13 14:37:40.892792,1.7,12
2025-07-13 14:37:43.904551,3.5,12
2025-07-13 14:37:46.931815,2.1,12
2025-07-13 14:37:49.969976,1.4,12
2025-07-13 14:37:53.004291,2.6,12
2025-07-13 14:37:56.031054,4.5,12
2025-07-13 14:37:59.065071,1.5,12
2025-07-13 14:38:02.099521,8.5,12
2025-07-13 14:38:05.135617,15.8,12
2025-07-13 14:38:08.163952,15.8,12
2025-07-13 14:38:11.196586,22.5,12
2025-07-13 14:38:14.223269,6.3,12
2025-07-13 14:38:17.241976,9.4,12
2025-07-13 14:38:20.280495,28.3,12
2025-07-13 14:38:23.317386,5.9,12
2025-07-13 14:38:26.337586,5.7,12
2025-07-13 14:38:29.359905,1.4,12
2025-07-13 14:38:32.399537,1.5,12
2025-07-13 14:38:35.423497,7.1,12
2025-07-13 14:38:38.454545,3.9,12
2025-07-13 14:38:41.486073,1.5,12
2025-07-13 14:38:44.512498,2.2,12
2025-07-13 14:38:47.558974,5.9,12
2025-07-13 14:38:50.601042,1.9,12
2025-07-13 14:38:53.642823,5.6,12
2025-07-13 14:38:56.685600,4.5,12
2025-07-13 14:38:59.716509,4.2,12
2025-07-13 14:39:02.746756,1.3,12
2025-07-13 14:39:05.764426,1.9,12
2025-07-13 14:39:08.791241,1.3,12
2025-07-13 14:39:11.820528,4.8,12
2025-07-13 14:39:14.865346,1.8,12
2025-07-13 14:39:17.902317,1.7,12
2025-07-13 14:39:20.933255,1.8,12
2025-07-13 14:39:23.968990,1.3,12
2025-07-13 14:39:27.010406,1.5,12
2025-07-13 14:39:30.050306,1.7,12
2025-07-13 14:39:33.130294,2.3,12
2025-07-13 14:39:36.169969,10.4,12
2025-07-13 14:39:39.196935,5.6,12
2025-07-13 14:39:42.233791,7.6,12
2025-07-13 14:39:45.273905,2.0,12
2025-07-13 14:39:48.304631,1.9,12
2025-07-13 14:39:51.331150,2.0,12
2025-07-13 14:39:54.368538,10.3,12
2025-07-13 14:39:57.405201,2.1,12
2025-07-13 14:40:00.431650,3.5,12
2025-07-13 14:40:03.470767,2.3,12
2025-07-13 14:40:06.506315,1.8,12
2025-07-13 14:40:09.521934,1.5,12
2025-07-13 14:40:12.554704,1.8,12
2025-07-13 14:40:15.643227,2.0,12
2025-07-13 14:40:18.697025,1.4,12
2025-07-13 14:40:21.727654,7.7,12
2025-07-13 14:40:24.766938,1.4,12
2025-07-13 14:40:27.790193,2.4,12
2025-07-13 14:40:30.816092,3.6,12
2025-07-13 14:40:33.851572,1.5,12
2025-07-13 14:40:36.895396,1.4,12
2025-07-13 14:40:39.916316,1.2,12
2025-07-13 14:40:42.956283,1.4,12
2025-07-13 14:40:45.986186,4.4,12
2025-07-13 14:40:49.028269,2.3,12
2025-07-13 14:40:52.072434,1.5,12
2025-07-13 14:40:55.117561,1.2,12
2025-07-13 14:40:58.176535,3.4,12
2025-07-13 14:41:01.257308,1.2,12
2025-07-13 14:41:04.296134,1.3,12
2025-07-13 14:41:07.331553,0.9,12
2025-07-13 14:41:10.362797,3.1,12
2025-07-13 14:41:13.400338,2.7,12
2025-07-13 14:41:16.431902,2.2,12
2025-07-13 14:41:19.475122,1.5,12
2025-07-13 14:41:22.515666,2.7,12
2025-07-13 14:41:25.551907,2.4,12
2025-07-13 14:41:28.589613,2.0,12
2025-07-13 14:41:31.624129,2.0,12
2025-07-13 14:41:34.665499,1.5,12
2025-07-13 14:41:37.689347,6.0,12
2025-07-13 14:41:40.717949,1.4,12
2025-07-13 14:41:43.755248,1.0,12
2025-07-13 14:41:46.799092,7.1,12
2025-07-13 14:41:49.887457,3.3,12
2025-07-13 14:41:52.969803,3.4,12
2025-07-13 14:41:56.049406,11.4,12
2025-07-13 14:41:59.064738,1.7,12
2025-07-13 14:42:02.107374,2.2,12
2025-07-13 14:42:05.135535,1.7,12
2025-07-13 14:42:08.166374,5.1,12
2025-07-13 14:42:11.197292,1.8,12
2025-07-13 14:42:14.225599,2.8,12
2025-07-13 14:42:17.253529,2.1,12
2025-07-13 14:42:20.281306,2.5,12
2025-07-13 14:42:23.303499,1.2,12
