Timestamp,CPU_Percent,Core_Count
2025-07-13 15:15:02.732032,2.8,12
2025-07-13 15:15:05.803709,0.9,12
2025-07-13 15:15:08.859940,2.1,12
2025-07-13 15:15:11.896085,2.3,12
2025-07-13 15:15:14.926421,4.3,12
2025-07-13 15:15:17.964505,1.4,12
2025-07-13 15:15:20.994137,1.8,12
2025-07-13 15:15:24.031911,9.1,12
2025-07-13 15:15:27.061985,1.5,12
2025-07-13 15:15:30.095339,2.4,12
2025-07-13 15:15:33.129131,2.8,12
2025-07-13 15:15:36.169769,6.6,12
2025-07-13 15:15:39.242588,1.0,12
2025-07-13 15:15:42.323011,6.9,12
2025-07-13 15:15:45.365275,1.5,12
2025-07-13 15:15:48.403785,2.8,12
2025-07-13 15:15:51.434850,5.6,12
2025-07-13 15:15:54.476459,2.2,12
2025-07-13 15:15:57.521144,1.8,12
2025-07-13 15:16:00.564987,2.7,12
2025-07-13 15:16:03.601808,2.1,12
2025-07-13 15:16:06.643126,2.6,12
2025-07-13 15:16:09.681863,9.4,12
2025-07-13 15:16:12.718618,3.1,12
2025-07-13 15:16:15.762115,2.4,12
2025-07-13 15:16:18.796587,5.3,12
2025-07-13 15:16:21.839920,1.5,12
2025-07-13 15:16:24.884221,4.9,12
2025-07-13 15:16:27.912312,1.4,12
2025-07-13 15:16:30.958033,2.3,12
2025-07-13 15:16:33.995220,4.5,12
2025-07-13 15:16:37.024918,2.0,12
2025-07-13 15:16:40.057613,2.7,12
2025-07-13 15:16:43.095349,2.8,12
2025-07-13 15:16:46.117765,8.3,12
2025-07-13 15:16:49.134802,1.7,12
2025-07-13 15:16:52.183513,2.4,12
2025-07-13 15:16:55.213587,5.6,12
2025-07-13 15:16:58.251887,0.8,12
2025-07-13 15:17:01.307601,1.5,12
2025-07-13 15:17:04.401555,7.9,12
2025-07-13 15:17:07.427327,2.4,12
2025-07-13 15:17:10.462851,1.7,12
2025-07-13 15:17:13.489364,1.2,12
2025-07-13 15:17:16.544596,1.8,12
2025-07-13 15:17:19.571249,2.8,12
2025-07-13 15:17:22.598714,2.7,12
2025-07-13 15:17:25.628897,6.5,12
2025-07-13 15:17:28.660764,2.7,12
2025-07-13 15:17:31.681013,1.7,12
2025-07-13 15:17:34.707447,9.1,12
2025-07-13 15:17:37.736472,4.5,12
2025-07-13 15:17:40.761183,5.4,12
2025-07-13 15:17:43.801350,5.5,12
2025-07-13 15:17:46.838853,4.9,12
2025-07-13 15:17:49.864951,1.9,12
2025-07-13 15:17:52.931649,2.4,12
2025-07-13 15:17:56.019387,1.8,12
2025-07-13 15:17:59.066859,3.1,12
2025-07-13 15:18:02.088986,6.1,12
2025-07-13 15:18:05.131416,2.6,12
2025-07-13 15:18:08.156790,4.2,12
2025-07-13 15:18:11.187484,5.6,12
2025-07-13 15:18:14.216793,2.2,12
2025-07-13 15:18:17.250948,0.8,12
2025-07-13 15:18:20.284858,1.0,12
2025-07-13 15:18:23.326648,3.0,12
2025-07-13 15:18:26.368517,3.1,12
2025-07-13 15:18:29.404124,2.5,12
2025-07-13 15:18:32.442837,1.4,12
2025-07-13 15:18:35.481742,4.0,12
2025-07-13 15:18:38.515954,2.7,12
2025-07-13 15:18:41.587777,1.6,12
2025-07-13 15:18:44.629263,1.8,12
2025-07-13 15:18:47.670854,2.6,12
2025-07-13 15:18:50.701631,1.8,12
2025-07-13 15:18:53.738536,1.9,12
2025-07-13 15:18:56.773238,1.8,12
2025-07-13 15:18:59.800690,2.1,12
2025-07-13 15:19:02.833982,1.4,12
2025-07-13 15:19:05.863222,1.2,12
2025-07-13 15:19:08.905839,6.6,12
2025-07-13 15:19:11.925024,3.1,12
2025-07-13 15:19:14.950481,1.4,12
2025-07-13 15:19:17.992296,1.3,12
2025-07-13 15:19:21.025654,2.9,12
2025-07-13 15:19:24.070094,2.3,12
2025-07-13 15:19:27.109111,2.5,12
2025-07-13 15:19:30.151661,2.4,12
2025-07-13 15:19:33.190360,1.4,12
2025-07-13 15:19:36.226824,1.4,12
2025-07-13 15:19:39.248226,2.5,12
2025-07-13 15:19:42.272390,1.6,12
2025-07-13 15:19:45.307730,2.3,12
2025-07-13 15:19:48.326540,1.7,12
2025-07-13 15:19:51.360807,1.8,12
2025-07-13 15:19:54.390218,1.2,12
2025-07-13 15:19:57.436770,2.6,12
2025-07-13 15:20:00.466626,2.4,12
2025-07-13 15:20:03.507174,1.7,12
2025-07-13 15:20:06.586692,8.4,12
2025-07-13 15:20:09.674998,2.0,12
2025-07-13 15:20:12.732491,1.3,12
2025-07-13 15:20:15.777121,2.6,12
2025-07-13 15:20:18.809649,2.5,12
2025-07-13 15:20:21.849257,2.6,12
2025-07-13 15:20:24.877681,4.5,12
2025-07-13 15:20:27.901526,2.3,12
2025-07-13 15:20:30.940816,4.7,12
2025-07-13 15:20:33.969818,1.8,12
2025-07-13 15:20:36.991692,1.9,12
2025-07-13 15:20:40.019435,2.4,12
2025-07-13 15:20:43.035368,2.5,12
2025-07-13 15:20:46.063392,7.5,12
2025-07-13 15:20:49.090448,4.0,12
2025-07-13 15:20:52.112456,1.8,12
2025-07-13 15:20:55.152590,1.2,12
2025-07-13 15:20:58.189941,2.6,12
2025-07-13 15:21:01.233371,4.1,12
2025-07-13 15:21:04.260772,3.9,12
2025-07-13 15:21:07.301213,2.0,12
2025-07-13 15:21:10.323785,5.8,12
2025-07-13 15:21:13.363064,2.2,12
2025-07-13 15:21:16.373750,2.1,12
2025-07-13 15:21:19.417216,0.9,12
2025-07-13 15:21:22.456788,2.7,12
2025-07-13 15:21:25.486828,4.6,12
2025-07-13 15:21:28.525025,1.9,12
2025-07-13 15:21:31.593433,1.3,12
2025-07-13 15:21:34.695450,1.4,12
2025-07-13 15:21:37.731928,4.9,12
2025-07-13 15:21:40.762367,5.0,12
2025-07-13 15:21:43.801241,1.5,12
2025-07-13 15:21:46.840572,9.7,12
2025-07-13 15:21:49.873095,5.2,12
2025-07-13 15:21:52.902532,1.4,12
2025-07-13 15:21:55.940761,1.4,12
2025-07-13 15:21:58.967774,4.4,12
2025-07-13 15:22:02.007311,2.6,12
2025-07-13 15:22:05.040810,5.8,12
2025-07-13 15:22:08.076869,2.3,12
2025-07-13 15:22:11.118528,1.4,12
2025-07-13 15:22:14.148689,2.3,12
2025-07-13 15:22:17.221850,4.8,12
2025-07-13 15:22:20.246053,1.8,12
