Timestamp,CPU_Percent,Core_Count
2025-07-13 15:45:04.297153,1.8,12
2025-07-13 15:45:07.336734,1.5,12
2025-07-13 15:45:10.358146,1.4,12
2025-07-13 15:45:13.402438,2.4,12
2025-07-13 15:45:16.431339,2.1,12
2025-07-13 15:45:19.461971,2.9,12
2025-07-13 15:45:22.494356,5.3,12
2025-07-13 15:45:25.525235,1.7,12
2025-07-13 15:45:28.562800,6.4,12
2025-07-13 15:45:31.589769,1.9,12
2025-07-13 15:45:34.630326,1.3,12
2025-07-13 15:45:37.668252,3.1,12
2025-07-13 15:45:40.699138,2.6,12
2025-07-13 15:45:43.738471,1.0,12
2025-07-13 15:45:46.788076,2.3,12
2025-07-13 15:45:49.815441,1.7,12
2025-07-13 15:45:52.852110,1.4,12
2025-07-13 15:45:55.892341,8.3,12
2025-07-13 15:45:58.931036,6.9,12
2025-07-13 15:46:01.977575,2.4,12
2025-07-13 15:46:05.046108,3.8,12
2025-07-13 15:46:08.077699,2.8,12
2025-07-13 15:46:11.108121,12.2,12
2025-07-13 15:46:14.133064,13.0,12
2025-07-13 15:46:17.171006,2.7,12
2025-07-13 15:46:20.203212,1.7,12
2025-07-13 15:46:23.229544,2.3,12
2025-07-13 15:46:26.275083,2.2,12
2025-07-13 15:46:29.316130,1.4,12
2025-07-13 15:46:32.400864,1.8,12
2025-07-13 15:46:35.432492,3.8,12
2025-07-13 15:46:38.462072,2.4,12
2025-07-13 15:46:41.489916,2.0,12
2025-07-13 15:46:44.515634,2.1,12
2025-07-13 15:46:47.541086,2.2,12
2025-07-13 15:46:50.576478,4.0,12
2025-07-13 15:46:53.618847,2.1,12
2025-07-13 15:46:56.645803,2.1,12
2025-07-13 15:46:59.685472,9.6,12
2025-07-13 15:47:02.726151,1.5,12
2025-07-13 15:47:05.793728,1.8,12
2025-07-13 15:47:08.827197,1.7,12
2025-07-13 15:47:11.865571,1.7,12
2025-07-13 15:47:14.885843,1.9,12
2025-07-13 15:47:17.920143,5.8,12
2025-07-13 15:47:20.956683,1.7,12
2025-07-13 15:47:23.991240,1.7,12
2025-07-13 15:47:27.021278,2.7,12
2025-07-13 15:47:30.062032,2.4,12
2025-07-13 15:47:33.110234,10.2,12
2025-07-13 15:47:36.152095,8.6,12
2025-07-13 15:47:39.207268,2.2,12
2025-07-13 15:47:42.237371,3.1,12
2025-07-13 15:47:45.279854,0.9,12
2025-07-13 15:47:48.326692,2.8,12
2025-07-13 15:47:51.383709,1.8,12
2025-07-13 15:47:54.412248,4.4,12
2025-07-13 15:47:57.447165,1.8,12
2025-07-13 15:48:00.492249,5.5,12
2025-07-13 15:48:03.559075,2.4,12
2025-07-13 15:48:06.596274,1.3,12
2025-07-13 15:48:09.631419,2.6,12
2025-07-13 15:48:12.663114,1.6,12
2025-07-13 15:48:15.687655,7.7,12
2025-07-13 15:48:18.709244,2.1,12
2025-07-13 15:48:21.747049,2.3,12
2025-07-13 15:48:24.773695,1.9,12
2025-07-13 15:48:27.792218,2.0,12
2025-07-13 15:48:30.826958,1.7,12
2025-07-13 15:48:33.864627,1.3,12
2025-07-13 15:48:36.893386,5.9,12
2025-07-13 15:48:39.930142,2.0,12
2025-07-13 15:48:42.959217,3.1,12
2025-07-13 15:48:46.016788,2.2,12
2025-07-13 15:48:49.062816,4.7,12
2025-07-13 15:48:52.098175,2.9,12
2025-07-13 15:48:55.139695,3.5,12
2025-07-13 15:48:58.179299,1.2,12
2025-07-13 15:49:01.215521,2.9,12
2025-07-13 15:49:04.257934,2.8,12
