Timestamp,CPU_Percent,Core_Count
2025-07-13 01:25:14.448507,20.8,12
2025-07-13 01:25:17.567177,30.8,12
2025-07-13 01:25:20.584183,30.2,12
2025-07-13 01:25:23.599043,19.4,12
2025-07-13 01:25:26.624853,16.4,12
2025-07-13 01:25:29.636664,12.3,12
2025-07-13 01:25:32.659127,28.6,12
2025-07-13 01:25:35.690683,16.2,12
2025-07-13 01:25:38.716832,17.0,12
2025-07-13 01:25:41.803946,10.1,12
2025-07-13 01:25:44.866627,7.1,12
2025-07-13 01:25:47.893567,10.2,12
2025-07-13 01:25:50.908251,17.2,12
2025-07-13 01:25:53.933488,18.1,12
2025-07-13 01:25:56.951876,12.3,12
2025-07-13 01:25:59.968313,8.6,12
2025-07-13 01:26:02.989083,8.2,12
2025-07-13 01:26:06.008972,26.0,12
2025-07-13 01:26:09.024640,12.7,12
2025-07-13 01:26:12.088171,8.4,12
