Timestamp,CPU_Percent,Core_Count
2025-07-13 14:41:01.257308,1.2,12
2025-07-13 14:41:04.296134,1.3,12
2025-07-13 14:41:07.331553,0.9,12
2025-07-13 14:41:10.362797,3.1,12
2025-07-13 14:41:13.400338,2.7,12
2025-07-13 14:41:16.431902,2.2,12
2025-07-13 14:41:19.475122,1.5,12
2025-07-13 14:41:22.515666,2.7,12
2025-07-13 14:41:25.551907,2.4,12
2025-07-13 14:41:28.589613,2.0,12
2025-07-13 14:41:31.624129,2.0,12
2025-07-13 14:41:34.665499,1.5,12
2025-07-13 14:41:37.689347,6.0,12
2025-07-13 14:41:40.717949,1.4,12
2025-07-13 14:41:43.755248,1.0,12
2025-07-13 14:41:46.799092,7.1,12
2025-07-13 14:41:49.887457,3.3,12
2025-07-13 14:41:52.969803,3.4,12
2025-07-13 14:41:56.049406,11.4,12
2025-07-13 14:41:59.064738,1.7,12
2025-07-13 14:42:02.107374,2.2,12
2025-07-13 14:42:05.135535,1.7,12
2025-07-13 14:42:08.166374,5.1,12
2025-07-13 14:42:11.197292,1.8,12
2025-07-13 14:42:14.225599,2.8,12
2025-07-13 14:42:17.253529,2.1,12
2025-07-13 14:42:20.281306,2.5,12
2025-07-13 14:42:23.303499,1.2,12
2025-07-13 14:42:26.332863,1.2,12
2025-07-13 14:42:29.372563,7.6,12
2025-07-13 14:42:32.398876,2.4,12
2025-07-13 14:42:35.440309,3.7,12
2025-07-13 14:42:38.501425,2.7,12
2025-07-13 14:42:41.590460,1.8,12
2025-07-13 14:42:44.681160,8.6,12
2025-07-13 14:42:47.767674,2.4,12
2025-07-13 14:42:50.861994,1.4,12
2025-07-13 14:42:53.958516,0.9,12
2025-07-13 14:42:57.002364,1.8,12
2025-07-13 14:43:00.042208,1.7,12
2025-07-13 14:43:03.089235,2.8,12
2025-07-13 14:43:06.111488,2.3,12
2025-07-13 14:43:09.132606,1.3,12
2025-07-13 14:43:12.170147,8.6,12
2025-07-13 14:43:15.203837,1.3,12
2025-07-13 14:43:18.237781,1.9,12
2025-07-13 14:43:21.262739,2.2,12
2025-07-13 14:43:24.288300,3.9,12
2025-07-13 14:43:27.325334,3.3,12
2025-07-13 14:43:30.348544,2.7,12
2025-07-13 14:43:33.384852,2.2,12
2025-07-13 14:43:36.448600,2.0,12
2025-07-13 14:43:39.464055,3.2,12
2025-07-13 14:43:42.495660,2.6,12
2025-07-13 14:43:45.535144,1.3,12
2025-07-13 14:43:48.578282,2.4,12
2025-07-13 14:43:51.600705,18.2,12
2025-07-13 14:43:54.632807,20.7,12
2025-07-13 14:43:57.663056,1.5,12
2025-07-13 14:44:00.683515,2.0,12
2025-07-13 14:44:03.718708,7.1,12
2025-07-13 14:44:06.757123,2.8,12
2025-07-13 14:44:09.800771,1.9,12
2025-07-13 14:44:12.830948,3.0,12
2025-07-13 14:44:15.886884,7.7,12
2025-07-13 14:44:18.910522,1.4,12
2025-07-13 14:44:21.984510,3.3,12
2025-07-13 14:44:25.118807,1.1,12
2025-07-13 14:44:28.208781,3.4,12
2025-07-13 14:44:31.244314,1.7,12
2025-07-13 14:44:34.286846,1.5,12
2025-07-13 14:44:37.322885,2.9,12
2025-07-13 14:44:40.366019,3.6,12
2025-07-13 14:44:43.404340,6.2,12
2025-07-13 14:44:46.435134,3.4,12
2025-07-13 14:44:49.460938,2.0,12
2025-07-13 14:44:52.503911,8.0,12
2025-07-13 14:44:55.547806,2.2,12
2025-07-13 14:44:58.583895,4.3,12
2025-07-13 14:45:01.633655,3.6,12
2025-07-13 14:45:04.656106,2.7,12
2025-07-13 14:45:07.693416,3.7,12
2025-07-13 14:45:10.717774,4.0,12
2025-07-13 14:45:13.756433,1.5,12
2025-07-13 14:45:16.799219,2.3,12
2025-07-13 14:45:19.833885,1.5,12
2025-07-13 14:45:22.865225,2.3,12
2025-07-13 14:45:25.909792,9.8,12
2025-07-13 14:45:28.949099,3.3,12
2025-07-13 14:45:31.972972,1.7,12
2025-07-13 14:45:35.011476,1.3,12
2025-07-13 14:45:38.028883,8.8,12
2025-07-13 14:45:41.057304,1.9,12
2025-07-13 14:45:44.096320,1.7,12
2025-07-13 14:45:47.115189,2.5,12
2025-07-13 14:45:50.156375,5.4,12
2025-07-13 14:45:53.196385,0.4,12
2025-07-13 14:45:56.233709,6.0,12
2025-07-13 14:45:59.257114,2.6,12
2025-07-13 14:46:02.281700,3.1,12
2025-07-13 14:46:05.311993,17.1,12
2025-07-13 14:46:08.332209,2.6,12
2025-07-13 14:46:11.362801,1.7,12
2025-07-13 14:46:14.401952,2.6,12
2025-07-13 14:46:17.431290,1.9,12
2025-07-13 14:46:20.458668,1.8,12
2025-07-13 14:46:23.499254,2.4,12
2025-07-13 14:46:26.538940,3.2,12
2025-07-13 14:46:29.582557,5.6,12
2025-07-13 14:46:32.624006,2.2,12
2025-07-13 14:46:35.664478,1.4,12
2025-07-13 14:46:38.692398,1.3,12
2025-07-13 14:46:41.754630,2.0,12
2025-07-13 14:46:44.795787,4.8,12
2025-07-13 14:46:47.837628,1.7,12
2025-07-13 14:46:50.877051,4.2,12
2025-07-13 14:46:53.918095,1.2,12
2025-07-13 14:46:56.960413,2.3,12
2025-07-13 14:46:59.998105,1.7,12
2025-07-13 14:47:03.024616,1.7,12
2025-07-13 14:47:06.056663,2.2,12
2025-07-13 14:47:09.083159,1.7,12
2025-07-13 14:47:12.124188,4.2,12
2025-07-13 14:47:15.164032,1.3,12
2025-07-13 14:47:18.204032,1.4,12
2025-07-13 14:47:21.234327,2.7,12
2025-07-13 14:47:24.267537,1.7,12
2025-07-13 14:47:27.292651,2.3,12
2025-07-13 14:47:30.333644,2.2,12
2025-07-13 14:47:33.368926,7.8,12
2025-07-13 14:47:36.412448,2.3,12
2025-07-13 14:47:39.439196,2.9,12
2025-07-13 14:47:42.478738,2.7,12
2025-07-13 14:47:45.503980,2.3,12
2025-07-13 14:47:48.547432,2.8,12
2025-07-13 14:47:51.590789,1.7,12
2025-07-13 14:47:54.626751,2.3,12
2025-07-13 14:47:57.668851,1.5,12
2025-07-13 14:48:00.705680,1.9,12
2025-07-13 14:48:03.746245,2.0,12
2025-07-13 14:48:06.783317,3.7,12
2025-07-13 14:48:09.807920,10.8,12
2025-07-13 14:48:12.845958,1.3,12
2025-07-13 14:48:15.874437,2.4,12
2025-07-13 14:48:18.891539,3.1,12
2025-07-13 14:48:21.926998,1.5,12
2025-07-13 14:48:24.967792,6.4,12
2025-07-13 14:48:28.010557,1.9,12
2025-07-13 14:48:31.039896,4.2,12
2025-07-13 14:48:34.123285,4.8,12
2025-07-13 14:48:37.157688,4.3,12
2025-07-13 14:48:40.191674,2.8,12
2025-07-13 14:48:43.235764,5.2,12
2025-07-13 14:48:46.277205,1.6,12
2025-07-13 14:48:49.314395,2.0,12
2025-07-13 14:48:52.337957,3.6,12
2025-07-13 14:48:55.382349,1.3,12
2025-07-13 14:48:58.420189,6.3,12
2025-07-13 14:49:01.459116,1.9,12
2025-07-13 14:49:04.497359,4.1,12
2025-07-13 14:49:07.523867,0.9,12
2025-07-13 14:49:10.555401,2.8,12
2025-07-13 14:49:13.590733,2.6,12
2025-07-13 14:49:16.610148,2.9,12
2025-07-13 14:49:19.643551,2.9,12
2025-07-13 14:49:22.717722,3.0,12
2025-07-13 14:49:25.754841,2.8,12
2025-07-13 14:49:28.774036,2.3,12
2025-07-13 14:49:31.815580,1.4,12
2025-07-13 14:49:34.846384,2.3,12
2025-07-13 14:49:37.866538,1.0,12
2025-07-13 14:49:40.902104,8.7,12
2025-07-13 14:49:43.933369,2.1,12
2025-07-13 14:49:46.959337,1.7,12
2025-07-13 14:49:49.988239,2.0,12
2025-07-13 14:49:53.016778,3.6,12
2025-07-13 14:49:56.045724,2.3,12
2025-07-13 14:49:59.084879,2.7,12
2025-07-13 14:50:02.105198,3.6,12
2025-07-13 14:50:05.129226,2.2,12
2025-07-13 14:50:08.179396,5.6,12
2025-07-13 14:50:11.284118,2.3,12
2025-07-13 14:50:14.376305,1.5,12
2025-07-13 14:50:17.405213,4.7,12
2025-07-13 14:50:20.449620,2.7,12
2025-07-13 14:50:23.466500,2.5,12
2025-07-13 14:50:26.494491,2.2,12
2025-07-13 14:50:29.532511,8.3,12
2025-07-13 14:50:32.560965,2.6,12
2025-07-13 14:50:35.596490,3.5,12
2025-07-13 14:50:38.631445,1.8,12
2025-07-13 14:50:41.665217,4.6,12
2025-07-13 14:50:44.706805,1.5,12
2025-07-13 14:50:47.733746,2.8,12
2025-07-13 14:50:50.775472,3.1,12
2025-07-13 14:50:53.805104,2.3,12
2025-07-13 14:50:56.841738,1.8,12
2025-07-13 14:50:59.869155,1.8,12
2025-07-13 14:51:02.900487,2.8,12
2025-07-13 14:51:05.942042,1.8,12
2025-07-13 14:51:08.983194,3.1,12
2025-07-13 14:51:12.025114,1.5,12
2025-07-13 14:51:15.058122,3.4,12
2025-07-13 14:51:18.084721,1.0,12
