Timestamp,CPU_Percent,Core_Count
2025-07-13 15:04:00.693353,1.5,12
2025-07-13 15:04:03.729972,2.4,12
2025-07-13 15:04:06.748281,2.0,12
2025-07-13 15:04:09.787367,1.2,12
2025-07-13 15:04:12.828621,1.7,12
2025-07-13 15:04:15.857431,2.3,12
2025-07-13 15:04:18.872881,2.4,12
2025-07-13 15:04:21.901482,2.2,12
2025-07-13 15:04:24.938948,4.3,12
2025-07-13 15:04:27.980358,1.4,12
2025-07-13 15:04:31.020432,1.9,12
2025-07-13 15:04:34.056508,2.8,12
2025-07-13 15:04:37.095414,1.6,12
2025-07-13 15:04:40.127441,8.4,12
2025-07-13 15:04:43.144315,1.7,12
2025-07-13 15:04:46.186327,2.5,12
2025-07-13 15:04:49.216170,1.7,12
2025-07-13 15:04:52.248773,2.0,12
2025-07-13 15:04:55.272430,5.4,12
2025-07-13 15:04:58.313345,3.7,12
2025-07-13 15:05:01.344707,1.8,12
2025-07-13 15:05:04.362244,2.8,12
2025-07-13 15:05:07.395795,2.2,12
2025-07-13 15:05:10.415248,1.3,12
2025-07-13 15:05:13.448364,2.2,12
2025-07-13 15:05:16.492070,2.8,12
2025-07-13 15:05:19.532064,2.2,12
2025-07-13 15:05:22.559354,4.9,12
2025-07-13 15:05:25.591427,6.5,12
2025-07-13 15:05:28.629012,2.6,12
2025-07-13 15:05:31.672108,19.5,12
2025-07-13 15:05:34.713114,11.2,12
2025-07-13 15:05:37.744924,10.6,12
2025-07-13 15:05:40.781223,3.2,12
2025-07-13 15:05:43.866600,4.7,12
2025-07-13 15:05:46.909234,2.4,12
2025-07-13 15:05:49.948214,3.3,12
2025-07-13 15:05:52.967816,2.2,12
2025-07-13 15:05:56.002341,9.2,12
2025-07-13 15:05:59.053755,1.7,12
2025-07-13 15:06:02.081792,10.9,12
2025-07-13 15:06:05.098970,1.0,12
2025-07-13 15:06:08.138129,7.9,12
2025-07-13 15:06:11.170171,2.5,12
2025-07-13 15:06:14.211481,1.5,12
2025-07-13 15:06:17.250643,14.2,12
2025-07-13 15:06:20.317798,2.2,12
2025-07-13 15:06:23.405153,8.0,12
2025-07-13 15:06:26.436350,8.0,12
2025-07-13 15:06:29.461281,2.0,12
2025-07-13 15:06:32.503331,1.5,12
2025-07-13 15:06:35.541129,2.0,12
2025-07-13 15:06:38.582902,1.3,12
2025-07-13 15:06:41.610101,4.0,12
2025-07-13 15:06:44.646722,2.6,12
2025-07-13 15:06:47.688572,2.5,12
2025-07-13 15:06:50.722870,0.8,12
2025-07-13 15:06:53.757535,1.8,12
2025-07-13 15:06:56.788531,5.4,12
2025-07-13 15:06:59.818979,3.1,12
2025-07-13 15:07:02.850648,2.3,12
2025-07-13 15:07:05.921798,1.1,12
2025-07-13 15:07:08.988045,2.4,12
2025-07-13 15:07:12.012538,2.2,12
