Timestamp,Memory_Percent,Used_GB,Total_GB
2025-07-13 14:36:34.546030,38.1,5.849609375,15.366016387939453
2025-07-13 14:36:35.557031,38.1,5.849376678466797,15.366016387939453
2025-07-13 14:36:36.568158,38.1,5.849178314208984,15.366016387939453
2025-07-13 14:36:37.578297,38.1,5.849281311035156,15.366016387939453
2025-07-13 14:36:38.587230,38.1,5.849033355712891,15.366016387939453
2025-07-13 14:36:39.601118,38.1,5.849147796630859,15.366016387939453
2025-07-13 14:36:40.614029,38.1,5.849067687988281,15.366016387939453
2025-07-13 14:36:41.631764,38.1,5.848972320556641,15.366016387939453
2025-07-13 14:36:42.643115,38.1,5.848903656005859,15.366016387939453
2025-07-13 14:36:43.656869,38.1,5.848514556884766,15.366016387939453
2025-07-13 14:36:44.670443,38.1,5.8490142822265625,15.366016387939453
2025-07-13 14:36:45.681655,38.1,5.848453521728516,15.366016387939453
2025-07-13 14:36:46.690626,38.1,5.849155426025391,15.366016387939453
2025-07-13 14:36:47.706227,38.1,5.847923278808594,15.366016387939453
2025-07-13 14:36:48.715506,38.1,5.848430633544922,15.366016387939453
2025-07-13 14:36:49.729478,38.1,5.847980499267578,15.366016387939453
2025-07-13 14:36:50.750692,38.1,5.8477935791015625,15.366016387939453
2025-07-13 14:36:51.761680,38.1,5.847728729248047,15.366016387939453
2025-07-13 14:36:52.776770,38.1,5.847442626953125,15.366016387939453
2025-07-13 14:36:53.788280,38.1,5.847377777099609,15.366016387939453
2025-07-13 14:36:54.797120,38.1,5.846858978271484,15.366016387939453
2025-07-13 14:36:55.806756,38.1,5.847232818603516,15.366016387939453
2025-07-13 14:36:56.821077,38.1,5.846839904785156,15.366016387939453
2025-07-13 14:36:57.838519,38.1,5.847049713134766,15.366016387939453
2025-07-13 14:36:58.851099,38.0,5.846569061279297,15.366016387939453
2025-07-13 14:36:59.865439,38.0,5.842582702636719,15.366016387939453
2025-07-13 14:37:00.878710,38.0,5.843360900878906,15.366016387939453
2025-07-13 14:37:01.890730,38.0,5.843086242675781,15.366016387939453
2025-07-13 14:37:02.905600,38.0,5.842735290527344,15.366016387939453
2025-07-13 14:37:03.917024,38.0,5.843349456787109,15.366016387939453
2025-07-13 14:37:04.936970,38.0,5.843315124511719,15.366016387939453
2025-07-13 14:37:05.969643,38.0,5.8431549072265625,15.366016387939453
2025-07-13 14:37:07.016149,38.0,5.8430328369140625,15.366016387939453
2025-07-13 14:37:08.062336,38.0,5.842960357666016,15.366016387939453
2025-07-13 14:37:09.080433,38.0,5.8429412841796875,15.366016387939453
2025-07-13 14:37:10.144123,38.0,5.842739105224609,15.366016387939453
2025-07-13 14:37:11.210112,38.0,5.8422088623046875,15.366016387939453
2025-07-13 14:37:12.247803,38.0,5.842174530029297,15.366016387939453
2025-07-13 14:37:13.290943,38.0,5.842315673828125,15.366016387939453
2025-07-13 14:37:14.332318,38.0,5.842277526855469,15.366016387939453
