Timestamp,Memory_Percent,Used_GB,Total_GB
2025-07-13 15:07:32.827202,35.5,5.461265563964844,15.366016387939453
2025-07-13 15:07:33.872659,35.5,5.461067199707031,15.366016387939453
2025-07-13 15:07:34.910021,35.5,5.461345672607422,15.366016387939453
2025-07-13 15:07:35.953891,35.5,5.4611663818359375,15.366016387939453
2025-07-13 15:07:37.010404,35.5,5.460716247558594,15.366016387939453
2025-07-13 15:07:38.023131,35.5,5.461536407470703,15.366016387939453
2025-07-13 15:07:39.032308,35.4,5.433231353759766,15.366016387939453
2025-07-13 15:07:40.043682,35.4,5.435661315917969,15.366016387939453
2025-07-13 15:07:41.063871,35.4,5.434234619140625,15.366016387939453
2025-07-13 15:07:42.073871,35.4,5.434497833251953,15.366016387939453
2025-07-13 15:07:43.086419,35.4,5.4344940185546875,15.366016387939453
2025-07-13 15:07:44.101411,35.4,5.4344482421875,15.366016387939453
2025-07-13 15:07:45.116039,35.4,5.434211730957031,15.366016387939453
2025-07-13 15:07:46.133815,35.4,5.4339599609375,15.366016387939453
2025-07-13 15:07:47.149785,35.4,5.434112548828125,15.366016387939453
2025-07-13 15:07:48.164533,35.4,5.433952331542969,15.366016387939453
2025-07-13 15:07:49.181462,35.4,5.4345855712890625,15.366016387939453
2025-07-13 15:07:50.202258,35.4,5.4342803955078125,15.366016387939453
2025-07-13 15:07:51.215925,35.4,5.434135437011719,15.366016387939453
2025-07-13 15:07:52.227438,35.4,5.434196472167969,15.366016387939453
2025-07-13 15:07:53.243384,35.4,5.434532165527344,15.366016387939453
2025-07-13 15:07:54.252733,35.4,5.434059143066406,15.366016387939453
2025-07-13 15:07:55.273269,35.4,5.433994293212891,15.366016387939453
2025-07-13 15:07:56.288984,35.4,5.434093475341797,15.366016387939453
2025-07-13 15:07:57.313807,35.4,5.434173583984375,15.366016387939453
2025-07-13 15:07:58.322831,35.4,5.434196472167969,15.366016387939453
2025-07-13 15:07:59.333184,35.4,5.4339752197265625,15.366016387939453
2025-07-13 15:08:00.346637,35.4,5.4347076416015625,15.366016387939453
2025-07-13 15:08:01.360819,35.4,5.434120178222656,15.366016387939453
2025-07-13 15:08:02.377035,35.4,5.433597564697266,15.366016387939453
2025-07-13 15:08:03.390738,35.4,5.434040069580078,15.366016387939453
2025-07-13 15:08:04.405409,35.4,5.4334564208984375,15.366016387939453
2025-07-13 15:08:05.413865,35.4,5.434612274169922,15.366016387939453
2025-07-13 15:08:06.425826,35.4,5.434257507324219,15.366016387939453
2025-07-13 15:08:07.440622,35.4,5.434268951416016,15.366016387939453
2025-07-13 15:08:08.453463,35.1,5.399543762207031,15.366016387939453
2025-07-13 15:08:09.467515,35.1,5.395145416259766,15.366016387939453
2025-07-13 15:08:10.483984,35.1,5.394779205322266,15.366016387939453
2025-07-13 15:08:11.496326,35.1,5.394157409667969,15.366016387939453
2025-07-13 15:08:12.508832,35.1,5.393695831298828,15.366016387939453
2025-07-13 15:08:13.522193,35.1,5.394001007080078,15.366016387939453
2025-07-13 15:08:14.539940,35.1,5.393791198730469,15.366016387939453
2025-07-13 15:08:15.553342,35.1,5.394294738769531,15.366016387939453
2025-07-13 15:08:16.565259,35.1,5.3941650390625,15.366016387939453
2025-07-13 15:08:17.583518,35.1,5.393928527832031,15.366016387939453
2025-07-13 15:08:18.596763,35.1,5.394054412841797,15.366016387939453
2025-07-13 15:08:19.608320,35.1,5.393436431884766,15.366016387939453
2025-07-13 15:08:20.625289,35.1,5.3933258056640625,15.366016387939453
2025-07-13 15:08:21.638028,35.1,5.393623352050781,15.366016387939453
2025-07-13 15:08:22.647720,35.1,5.393623352050781,15.366016387939453
2025-07-13 15:08:23.660585,35.1,5.3935699462890625,15.366016387939453
2025-07-13 15:08:24.674126,35.1,5.3934783935546875,15.366016387939453
2025-07-13 15:08:25.689709,35.1,5.393688201904297,15.366016387939453
2025-07-13 15:08:26.698054,35.1,5.3925933837890625,15.366016387939453
2025-07-13 15:08:27.710975,35.1,5.393760681152344,15.366016387939453
2025-07-13 15:08:28.728755,35.1,5.393806457519531,15.366016387939453
2025-07-13 15:08:29.771608,35.1,5.393627166748047,15.366016387939453
2025-07-13 15:08:30.826793,35.1,5.393558502197266,15.366016387939453
2025-07-13 15:08:31.860940,35.1,5.393695831298828,15.366016387939453
2025-07-13 15:08:32.905236,35.1,5.393684387207031,15.366016387939453
2025-07-13 15:08:33.948057,35.1,5.393795013427734,15.366016387939453
2025-07-13 15:08:34.985450,35.1,5.393585205078125,15.366016387939453
2025-07-13 15:08:36.031321,35.1,5.394142150878906,15.366016387939453
2025-07-13 15:08:37.084765,35.1,5.394340515136719,15.366016387939453
2025-07-13 15:08:38.120775,35.1,5.393840789794922,15.366016387939453
2025-07-13 15:08:39.157252,35.1,5.394268035888672,15.366016387939453
2025-07-13 15:08:40.198709,35.1,5.3941802978515625,15.366016387939453
2025-07-13 15:08:41.242142,35.1,5.394783020019531,15.366016387939453
2025-07-13 15:08:42.286055,35.1,5.394680023193359,15.366016387939453
2025-07-13 15:08:43.312310,35.1,5.3948211669921875,15.366016387939453
2025-07-13 15:08:44.347470,35.1,5.393917083740234,15.366016387939453
2025-07-13 15:08:45.391498,35.1,5.3944244384765625,15.366016387939453
2025-07-13 15:08:46.455863,35.1,5.394287109375,15.366016387939453
2025-07-13 15:08:47.479856,35.1,5.395313262939453,15.366016387939453
2025-07-13 15:08:48.555112,35.1,5.394519805908203,15.366016387939453
2025-07-13 15:08:49.591509,35.1,5.395271301269531,15.366016387939453
2025-07-13 15:08:50.624055,35.1,5.395198822021484,15.366016387939453
2025-07-13 15:08:51.667240,35.1,5.395050048828125,15.366016387939453
2025-07-13 15:08:52.708179,35.1,5.395267486572266,15.366016387939453
2025-07-13 15:08:53.747425,35.1,5.395206451416016,15.366016387939453
2025-07-13 15:08:54.799493,35.1,5.3954010009765625,15.366016387939453
2025-07-13 15:08:55.836984,35.1,5.3951568603515625,15.366016387939453
2025-07-13 15:08:56.872462,35.1,5.395252227783203,15.366016387939453
2025-07-13 15:08:57.909884,35.1,5.394725799560547,15.366016387939453
2025-07-13 15:08:58.933350,35.1,5.3945770263671875,15.366016387939453
2025-07-13 15:08:59.988549,35.1,5.394359588623047,15.366016387939453
2025-07-13 15:09:01.033047,35.1,5.3941192626953125,15.366016387939453
2025-07-13 15:09:02.076739,35.1,5.394977569580078,15.366016387939453
2025-07-13 15:09:03.123154,35.1,5.395011901855469,15.366016387939453
2025-07-13 15:09:04.167815,35.1,5.394657135009766,15.366016387939453
2025-07-13 15:09:05.210363,35.1,5.394920349121094,15.366016387939453
2025-07-13 15:09:06.249439,35.1,5.394634246826172,15.366016387939453
2025-07-13 15:09:07.308511,35.1,5.395042419433594,15.366016387939453
2025-07-13 15:09:08.325325,35.1,5.3950042724609375,15.366016387939453
2025-07-13 15:09:09.339905,35.1,5.395118713378906,15.366016387939453
2025-07-13 15:09:10.351667,35.1,5.394855499267578,15.366016387939453
2025-07-13 15:09:11.368665,35.1,5.394901275634766,15.366016387939453
2025-07-13 15:09:12.386853,35.1,5.394947052001953,15.366016387939453
2025-07-13 15:09:13.403674,35.1,5.395050048828125,15.366016387939453
2025-07-13 15:09:14.417610,35.1,5.395103454589844,15.366016387939453
2025-07-13 15:09:15.432675,35.1,5.390438079833984,15.366016387939453
2025-07-13 15:09:16.444713,35.1,5.393440246582031,15.366016387939453
2025-07-13 15:09:17.461104,35.1,5.393058776855469,15.366016387939453
2025-07-13 15:09:18.478085,35.1,5.393383026123047,15.366016387939453
2025-07-13 15:09:19.498922,35.1,5.392932891845703,15.366016387939453
2025-07-13 15:09:20.516954,35.1,5.392692565917969,15.366016387939453
2025-07-13 15:09:21.533378,35.1,5.392932891845703,15.366016387939453
2025-07-13 15:09:22.544091,35.1,5.392971038818359,15.366016387939453
2025-07-13 15:09:23.556586,35.1,5.3933868408203125,15.366016387939453
2025-07-13 15:09:24.573623,35.1,5.393482208251953,15.366016387939453
2025-07-13 15:09:25.616918,35.1,5.3933563232421875,15.366016387939453
2025-07-13 15:09:26.630806,35.1,5.393474578857422,15.366016387939453
2025-07-13 15:09:27.643847,35.1,5.3931427001953125,15.366016387939453
2025-07-13 15:09:28.657432,35.1,5.393653869628906,15.366016387939453
2025-07-13 15:09:29.695855,35.1,5.393585205078125,15.366016387939453
2025-07-13 15:09:30.709916,35.1,5.3933563232421875,15.366016387939453
2025-07-13 15:09:31.732473,35.1,5.393787384033203,15.366016387939453
2025-07-13 15:09:32.749767,35.1,5.393749237060547,15.366016387939453
2025-07-13 15:09:33.787910,35.1,5.393768310546875,15.366016387939453
2025-07-13 15:09:34.807178,35.1,5.3936004638671875,15.366016387939453
2025-07-13 15:09:35.824852,35.1,5.393730163574219,15.366016387939453
2025-07-13 15:09:36.838578,35.1,5.393836975097656,15.366016387939453
2025-07-13 15:09:37.881384,35.1,5.393573760986328,15.366016387939453
2025-07-13 15:09:38.895504,35.1,5.393657684326172,15.366016387939453
2025-07-13 15:09:39.907569,35.1,5.393733978271484,15.366016387939453
2025-07-13 15:09:40.920442,35.1,5.393608093261719,15.366016387939453
2025-07-13 15:09:41.962890,35.1,5.393707275390625,15.366016387939453
2025-07-13 15:09:42.978321,35.1,5.393798828125,15.366016387939453
2025-07-13 15:09:43.988111,35.1,5.3941802978515625,15.366016387939453
2025-07-13 15:09:45.000401,35.1,5.393787384033203,15.366016387939453
2025-07-13 15:09:46.012954,35.1,5.393535614013672,15.366016387939453
2025-07-13 15:09:47.032921,35.1,5.3936309814453125,15.366016387939453
2025-07-13 15:09:48.048075,35.1,5.393646240234375,15.366016387939453
2025-07-13 15:09:49.065093,35.1,5.393749237060547,15.366016387939453
2025-07-13 15:09:50.075397,35.1,5.3936309814453125,15.366016387939453
